Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
tkm.oil,TKM,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.188070568,0.120453488,0.005,0.06761708,2330
tkm.nuc,TKM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tkm.wnd,TKM,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tkm.sol,TKM,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
tkm.hyd,TKM,hyd,2018,0,0,0,0,10,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tkm.ore,TKM,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
tkm.bio,TKM,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
tto.coa,TTO,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
tto.nga,TTO,nga,2018,2094,9186,2778.202153,1048.630137,2041,0.513782527,0.377449184,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
tto.oil,TTO,oil,2018,7,34,9.287208727,3.881278539,5,0.776255708,0.417916583,0,0.188070568,0.120453488,0.005,0.06761708,2330
tto.nuc,TTO,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tto.wnd,TTO,wnd,2018,0,0,0,0,0.002511416,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tto.sol,TTO,sol,2018,0,5,0,0.570776256,2.6,0.219529329,1,0,0.077021936,0,0,0.077021936,967.0967742
tto.hyd,TTO,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tto.ore,TTO,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
tto.bio,TTO,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tun.coa,TUN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
tun.nga,TUN,nga,2018,3801,20038,5042.954339,2287.442922,4402,0.519637193,0.453591837,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
tun.oil,TUN,oil,2018,20,47,26.53488208,5.365296804,422,0.012713973,0.202197876,0,0.188070568,0.120453488,0.005,0.06761708,2330
tun.nuc,TUN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
tun.wnd,TUN,wnd,2018,39,453,51.74302005,51.71232877,245,0.21107073,0.999406852,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tun.sol,TUN,sol,2018,15,174,19.90116156,19.8630137,47,0.422617313,0.998083134,0,0.077021936,0,0,0.077021936,967.0967742
tun.hyd,TUN,hyd,2018,1,17,1.326744104,1.940639269,62,0.031300633,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tun.ore,TUN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
tun.bio,TUN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tur.coa,TUR,coa,2018,26088,113249,34612.10018,12927.96804,19777.5,0.653670486,0.373510072,0.9,0.080884925,0.052389932,0.003,0.028494993,1450
tur.nga,TUR,nga,2018,14232,92483,18882.22209,10557.42009,26347.5,0.400699121,0.559119581,0.9,0.074743479,5.05E-02,3.24E-03,0.024247542,944.2857143
tur.oil,TUR,oil,2018,67,329,88.89185495,37.55707763,45,0.834601725,0.422503025,0,0.188070568,0.120453488,0.005,0.06761708,2330
tur.nuc,TUR,nuc,2018,0,0,0,0,0,0.9,0.33,0,0.255598383,0.0045,0.0045,0.251098383,7010
tur.wnd,TUR,wnd,2018,1715,19949,2275.366138,2277.283105,7005.4,0.325075385,1,0,0.076354059,0,0,0.076354059,1880
tur.sol,TUR,sol,2018,671,7800,890.2452937,890.4109589,5062.9,0.17586975,1,0,0.067982664,0,0,0.067982664,900
tur.hyd,TUR,hyd,2018,5154,59938,6838.039111,6842.237443,28283.8,0.241913655,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tur.ore,TUR,ore,2018,6938,9629,9204.950592,1099.200913,1282.5,0.857076735,0.119414102,0,0.149530995,0.000622222,0.000622222,0.148908773,4715.555556
tur.bio,TUR,bio,2018,150,474,199.0116156,54.10958904,738.8,0.073239834,0.271891612,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
twn.coa,TWN,coa,2018,29048,131225,38539.26273,14980.02283,19346.684,0.774294077,0.388695107,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
twn.nga,TWN,nga,2018,14366,92416,19060.0058,10549.77169,16680.16,0.63247425,0.553503068,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
twn.oil,TWN,oil,2018,2082,8247,2762.281224,941.4383562,3081.697,0.305493485,0.340819156,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
twn.nuc,TWN,nuc,2018,7213,27682,9569.805221,3160.045662,4416,0.71559005,0.330210029,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
twn.wnd,TWN,wnd,2018,145,1686,192.3778951,192.4657534,713.191,0.269865651,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
twn.sol,TWN,sol,2018,236,2740,313.1116085,312.7853881,2738.116,0.114233797,0.998958134,0,0.077021936,0,0,0.077021936,967.0967742
twn.hyd,TWN,hyd,2018,384,4468,509.4697359,510.0456621,4693.64,0.108667401,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
twn.ore,TWN,ore,2018,1084,3594,1438.190609,410.2739726,0.000171233,0.400171531,0.28527093,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
twn.bio,TWN,bio,2018,24,150,31.84185849,17.12328767,712.559,0.024030695,0.537760309,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
tza.coa,TZA,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
tza.nga,TZA,nga,2018,477,3506,632.8569375,400.2283105,528.7655137,0.756910767,0.632415143,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
tza.oil,TZA,oil,2018,382,1330,506.8162477,151.826484,716.86,0.211793773,0.299569094,0,0.188070568,0.120453488,0.005,0.06761708,2330
tza.nuc,TZA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
tza.wnd,TZA,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
tza.sol,TZA,sol,2018,8,88,10.61395283,10.0456621,25,0.401826484,0.946458144,0,0.077021936,0,0,0.077021936,967.0967742
tza.hyd,TZA,hyd,2018,192,2234,254.7348679,255.0228311,574.1,0.444213257,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
tza.ore,TZA,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
tza.bio,TZA,bio,2018,31,72,41.12906722,8.219178082,1.556061644,0.771818182,0.19983867,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
ukr.coa,UKR,coa,2018,14747,49023,19565.4953,5596.232877,15779.9333,0.354642366,0.286025618,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
ukr.nga,UKR,nga,2018,3837,10571,5090.717126,1206.73516,11202.9333,0.107716,0.237046202,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
ukr.oil,UKR,oil,2018,287,1221,380.7755578,139.3835616,958.6333,0.145398206,0.366051756,0,0.188070568,0.120453488,0.005,0.06761708,2330
ukr.nuc,UKR,nuc,2018,22145,84398,29380.74818,9634.474886,13107,0.735063316,0.327917956,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
ukr.wnd,UKR,wnd,2018,102,1188,135.3278986,135.6164384,621,0.218383959,1,0,0.067947992,2.91E-03,2.91E-03,0.065037278,1655.357143
ukr.sol,UKR,sol,2018,95,1108,126.0406899,126.4840183,1224.8,0.10326912,1,0,0.077021936,0,0,0.077021936,967.0967742
ukr.hyd,UKR,hyd,2018,897,10428,1190.089461,1190.410959,6248.1,0.190523673,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
ukr.ore,UKR,ore,2018,37,176,49.08953184,20.0913242,0,0.400171531,0.409279198,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
ukr.bio,UKR,bio,2018,111,125,147.2685955,14.26940639,98.7,0.14457352,0.096893749,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
ury.coa,URY,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
ury.nga,URY,nga,2018,3,13,3.980232311,1.484018265,1102,0.605238095,0.372847148,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
ury.oil,URY,oil,2018,99,351,131.3476663,40.06849315,87.9,0.455841788,0.305056757,0,0.188070568,0.120453488,0.005,0.06761708,2330
ury.nuc,URY,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
ury.wnd,URY,wnd,2018,407,4732,539.9848502,540.1826484,1510.6555,0.357581625,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
ury.sol,URY,sol,2018,36,416,47.76278774,47.48858447,248.385,0.191189422,0.994259061,0,0.097728587,0.00E+00,0.00E+00,0.097728587,990
ury.hyd,URY,hyd,2018,564,6557,748.2836745,748.5159817,1538,0.486681393,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
ury.ore,URY,ore,2018,0,0,0,0,0,0.407698413,1,0,0.163757565,0.002562698,0.002562698,0.161194867,4625.793651
ury.bio,URY,bio,2018,309,2554,409.9639281,291.5525114,424.6,0.68665217,0.711166255,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
usa.coa,USA,coa,2018,294774,1272150,391089.6665,145222.6027,262813.7,0.552568617,0.371328151,0.9,0.108261647,0.040644567,0.005,0.06761708,2330
usa.nga,USA,nga,2018,263912,1519218,350143.6899,173426.7123,541344.4,0.320362993,0.49530155,0.9,0.070283322,0.049857514,0.0025,0.020425808,940
usa.oil,USA,oil,2018,9505,42927,12610.70271,4900.342466,37143.4,0.131930369,0.388585996,0,0.188070568,0.120453488,0.005,0.06761708,2330
usa.nuc,USA,nuc,2018,219216,841329,290843.5355,96042.12329,104302.2,0.920806304,0.330219213,0,0.151699583,0.003,0.003,0.148699583,10790
usa.wnd,USA,wnd,2018,23717,275834,31466.38991,31487.89954,95105.2,0.331084941,1,0,0.042357883,0,0,0.042357883,1400
usa.sol,USA,sol,2018,7770,85184,10308.80169,9724.200913,32396.1,0.300165789,0.943291103,0,0.064222119,0,0,0.064222119,1030
usa.hyd,USA,hyd,2018,25409,295501,33711.24093,33732.99087,101766.7,0.331473762,1,0,0.050999188,1.40E-03,1.40E-03,0.049599188,3030
usa.ore,USA,ore,2018,19859,50626,26347.81116,5779.223744,3828.4,0.45,0.2193436,0,0.105052793,0.000933333,0.000933333,0.10411946,3640
usa.bio,USA,bio,2018,10013,45893,13284.68871,5238.926941,15640.4,0.334961186,0.394358276,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
uzb.coa,UZB,coa,2018,1101,2109,1460.745258,240.7534247,2734,0.088059043,0.164815476,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
uzb.nga,UZB,nga,2018,11918,54431,15812.13623,6213.584475,7644,0.81287081,0.392962999,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
uzb.oil,UZB,oil,2018,134,459,177.7837099,52.39726027,1980,0.026463263,0.294724755,0,0.188070568,0.120453488,0.005,0.06761708,2330
uzb.nuc,UZB,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
uzb.wnd,UZB,wnd,2018,0,0,0,0,1,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
uzb.sol,UZB,sol,2018,0,0,0,0,4,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
uzb.hyd,UZB,hyd,2018,507,5897,672.6592606,673.173516,1905,0.353371924,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
uzb.ore,UZB,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,2.56E-03,2.56E-03,0.147390433,4610.524834
uzb.bio,UZB,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
ven.coa,VEN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
ven.nga,VEN,nga,2018,6483,24950,8601.282025,2848.173516,14696.1,0.193804718,0.331133604,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
ven.oil,VEN,oil,2018,5160,16560,6845.999576,1890.410959,2609,0.724573001,0.276133666,0,0.188070568,0.120453488,0.005,0.06761708,2330
ven.nuc,VEN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
ven.wnd,VEN,wnd,2018,6,71,7.960464623,8.105022831,214,0.037873938,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
ven.sol,VEN,sol,2018,1,6,1.326744104,0.684931507,4,0.171232877,0.516249897,0,0.077021936,0,0,0.077021936,967.0967742
ven.hyd,VEN,hyd,2018,5000,58150,6633.720519,6638.127854,15138,0.438507587,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
ven.ore,VEN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
ven.bio,VEN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,1.06E-01,7.96E-03,0.062020405,2988.181818
vnm.coa,VNM,coa,2018,22567,114182,29940.63419,13034.47489,18516,0.703957382,0.435343981,0.9,0.097219239,0.061269452,0.0059,0.035949788,1350
vnm.nga,VNM,nga,2018,6885,41729,9134.633155,4763.584475,7502,0.63497527,0.521486128,0.9,0.083460414,0.050744128,0.0024,0.032716286,1060
vnm.oil,VNM,oil,2018,66,258,87.56511085,29.45205479,2250,0.013089802,0.33634463,0,0.188070568,0.120453488,0.005,0.06761708,2330
vnm.nuc,VNM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
vnm.wnd,VNM,wnd,2018,43,497,57.04999646,56.73515982,237,0.23938886,0.994481391,0,0.104217098,0.0054,0.0054,0.098817098,1780
vnm.sol,VNM,sol,2018,2,23,2.653488208,2.625570776,106,0.024769536,0.989478969,0,0.10719048,0,0,0.10719048,1010
vnm.hyd,VNM,hyd,2018,7233,84125,9596.340103,9603.310502,19967,0.480959108,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
vnm.ore,VNM,ore,2018,0,0,0,0,95,0.375555556,1,0,0.194244898,0.004222222,0.004222222,0.190022676,4722.222222
vnm.bio,VNM,bio,2018,52,126,68.9906934,14.38356164,197,0.073013003,0.208485535,0,0.202038988,0.119100641,0.0117,0.082938347,3460
yem.coa,YEM,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.094309193,5.17E-02,4.04E-03,0.042621987,1793.75
yem.nga,YEM,nga,2018,86,315,114.0999929,35.95890411,340,0.105761483,0.315152553,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
yem.oil,YEM,oil,2018,720,2836,955.2557547,323.7442922,1179,0.274592275,0.338908497,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
yem.nuc,YEM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
yem.wnd,YEM,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
yem.sol,YEM,sol,2018,39,458,51.74302005,52.28310502,250,0.20913242,1,0,0.077021936,0,0,0.077021936,967.0967742
yem.hyd,YEM,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
yem.ore,YEM,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
yem.bio,YEM,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
zaf.coa,ZAF,coa,2018,56558,227457,75037.99302,25965.41096,36918,0.703326588,0.34603019,0.9,0.064162523,0.040578736,0.0021,0.023583787,1740
zaf.nga,ZAF,nga,2018,0,0,0,0,0,0.65,0.450856628,0.9,0.066781808,4.89E-02,2.50E-03,0.017871444,990
zaf.oil,ZAF,oil,2018,45,182,59.70348467,20.77625571,2997,0.45,0.347990671,0,0.188070568,0.120453488,0.005,0.06761708,2330
zaf.nuc,ZAF,nuc,2018,3017,11580,4002.786961,1321.917808,1860,0.710708499,0.330249354,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
zaf.wnd,ZAF,wnd,2018,556,6467,737.6697217,738.2420091,2094,0.352551103,1,0,0.105688485,0.0031,0.0031,0.102588485,1990
zaf.sol,ZAF,sol,2018,544,4241,721.7487925,484.1324201,2959,0.163613525,0.670776903,0,0.105673656,0,0,0.105673656,1240
zaf.hyd,ZAF,hyd,2018,95,1104,126.0406899,126.0273973,3433,0.036710573,0.999894537,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
zaf.ore,ZAF,ore,2018,0,0,0,0,0,0.385555556,1,0,0.194214607,0.002688889,0.002688889,0.191525718,5015.555556
zaf.bio,ZAF,bio,2018,142,443,188.3976627,50.57077626,199,0.254124504,0.268425709,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
zmb.coa,ZMB,coa,2018,585,2040,776.1453007,232.8767123,301,0.773676785,0.300042675,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
zmb.nga,ZMB,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
zmb.oil,ZMB,oil,2018,115,456,152.5755719,52.05479452,416,0.125131718,0.341173845,0,0.188070568,1.20E-01,5.00E-03,0.06761708,2330
zmb.nuc,ZMB,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444
zmb.wnd,ZMB,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
zmb.sol,ZMB,sol,2018,0,0,0,0,5,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
zmb.hyd,ZMB,hyd,2018,1177,13693,1561.57781,1563.127854,2353.3,0.664228043,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
zmb.ore,ZMB,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
zmb.bio,ZMB,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
zwe.coa,ZWE,coa,2018,1614,4134,2141.364984,471.9178082,1365,0.345727332,0.220381771,0.9,0.094309193,0.051687206,0.00404375,0.042621987,1793.75
zwe.nga,ZWE,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.074743479,0.050495938,0.003238095,0.024247542,944.2857143
zwe.oil,ZWE,oil,2018,17,49,22.55464976,5.593607306,0.014406393,0.45,0.248002401,0,0.188070568,0.120453488,0.005,0.06761708,2330
zwe.nuc,ZWE,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,3.93E-03,3.93E-03,0.170074358,7644.444444
zwe.wnd,ZWE,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143
zwe.sol,ZWE,sol,2018,0,0,0,0,11,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742
zwe.hyd,ZWE,hyd,2018,434,5049,575.8069411,576.369863,1081,0.533182112,1,0,0.079959769,0.000933333,0.000933333,0.079026435,4293.333333
zwe.ore,ZWE,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834
zwe.bio,ZWE,bio,2018,64,187,84.91162264,21.34703196,40.00558219,0.533601332,0.251402945,0,0.167742993,0.105722588,0.007963636,0.062020405,2988.181818
